TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO,TX_DURING_WEEKEND,TX_DURING_NIGHT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW
25044,2023-12-29 02:29:50,201,175,3.93,2428190,28,0,0,0,1,1.0,3.93,6.0,99.97500000000001,34.0,99.4614705882353,2.0,0.0,14.0,0.0,34.0,0.0
25045,2023-12-29 02:30:03,290,279,33.1,2428203,28,0,0,0,1,4.0,33.472500000000004,29.0,42.77068965517241,92.0,44.9341304347826,1.0,0.0,4.0,0.0,14.0,0.0
25046,2023-12-29 02:35:29,498,201,30.21,2428529,28,0,0,0,1,7.0,35.26285714285715,20.0,37.911,83.0,43.89855421686747,6.0,0.0,21.0,0.047619047619047616,57.0,0.017543859649122806
25047,2023-12-29 02:37:03,193,297,147.14,2428623,28,0,0,0,1,1.0,147.14,7.0,104.51285714285713,30.0,91.20566666666667,1.0,0.0,6.0,0.0,20.0,0.0
25048,2023-12-29 02:37:21,271,393,4.12,2428641,28,0,0,0,1,3.0,5.549999999999998,25.0,8.19,82.0,9.38560975609756,0.0,0.0,6.0,0.0,22.0,0.0
25049,2023-12-29 02:37:54,158,236,100.36,2428674,28,0,0,0,1,5.0,108.25,37.0,82.83243243243243,118.0,82.74889830508475,6.0,0.0,33.0,0.0,72.0,0.0
25050,2023-12-29 02:43:26,221,293,120.4,2429006,28,0,0,0,1,2.0,99.305,25.0,86.6168,83.0,84.3278313253012,3.0,0.0,14.0,0.0,37.0,0.0
25051,2023-12-29 02:46:15,312,447,110.22,2429175,28,0,0,0,1,1.0,110.22,16.0,76.58875,77.0,85.7674025974026,2.0,0.0,18.0,0.0,54.0,0.0
25052,2023-12-29 03:04:36,405,420,12.04,2430276,28,0,0,0,1,2.0,34.765,13.0,51.659230769230774,65.0,49.31153846153846,6.0,0.0,39.0,0.07692307692307693,105.0,0.0380952380952381
25053,2023-12-29 03:04:47,140,423,107.15,2430287,28,0,0,0,1,4.0,79.7725,24.0,98.69291666666668,93.0,105.35290322580644,2.0,0.0,13.0,0.0,30.0,0.0
25054,2023-12-29 03:05:28,423,35,17.81,2430328,28,0,0,0,1,4.0,14.060000000000002,17.0,16.290588235294116,88.0,21.098181818181818,8.0,0.0,58.0,0.0,180.0,0.0
25055,2023-12-29 03:05:46,112,104,26.4,2430346,28,0,0,0,1,5.0,24.14,33.0,32.232424242424244,95.0,32.91242105263158,2.0,0.0,22.0,0.0,76.0,0.0
25056,2023-12-29 03:06:07,430,223,5.22,2430367,28,0,0,0,1,2.0,14.315,9.0,14.895555555555555,29.0,14.996896551724138,4.0,0.0,25.0,0.0,66.0,0.0
25057,2023-12-29 03:06:16,235,347,0.32,2430376,28,0,0,0,1,2.0,3.23,23.0,11.824782608695651,93.0,12.302043010752687,0.0,0.0,5.0,0.0,17.0,0.0
25058,2023-12-29 03:10:55,148,257,17.34,2430655,28,0,0,0,1,9.0,31.622222222222224,31.0,34.714193548387094,124.0,36.61822580645161,1.0,0.0,13.0,0.0,34.0,0.0
25059,2023-12-29 03:11:37,478,192,48.23,2430697,28,0,0,0,1,4.0,43.01,14.0,40.79142857142857,39.0,33.45179487179487,1.0,0.0,15.0,0.0,40.0,0.0
25060,2023-12-29 03:16:48,212,50,132.82,2431008,28,0,0,0,1,2.0,119.475,16.0,90.499375,75.0,93.85199999999999,1.0,0.0,4.0,0.0,15.0,0.0
25061,2023-12-29 03:18:02,370,466,10.0,2431082,28,0,0,0,1,7.0,10.267142857142858,26.0,12.46,105.0,20.806,5.0,0.4,38.0,0.3157894736842105,117.0,0.19658119658119658
25062,2023-12-29 03:19:49,413,166,48.37,2431189,28,0,0,0,1,3.0,58.410000000000004,9.0,49.77,45.0,69.50111111111111,4.0,0.0,16.0,0.0,51.0,0.0
25063,2023-12-29 03:22:14,38,429,25.29,2431334,28,0,0,0,1,2.0,18.185000000000002,26.0,17.656153846153845,99.0,17.602828282828284,4.0,0.0,20.0,0.0,54.0,0.0
25064,2023-12-29 03:24:00,417,476,48.21,2431440,28,0,0,0,1,1.0,48.21,30.0,84.73233333333334,96.0,84.69489583333333,4.0,0.0,30.0,0.0,73.0,0.0
25065,2023-12-29 03:24:56,368,402,47.99,2431496,28,0,0,0,1,1.0,47.99,12.0,39.98166666666667,47.0,36.36021276595745,2.0,0.0,12.0,0.0,48.0,0.0
25066,2023-12-29 03:33:15,489,10,18.29,2431995,28,0,0,0,1,3.0,27.616666666666664,7.0,25.68285714285714,28.0,29.952499999999997,1.0,0.0,16.0,0.0,44.0,0.0
25067,2023-12-29 03:34:38,237,458,39.14,2432078,28,0,0,0,1,4.0,25.575,34.0,24.45529411764706,115.0,26.953565217391304,10.0,0.0,42.0,0.0,88.0,0.011363636363636364
25068,2023-12-29 03:36:25,204,298,73.76,2432185,28,0,0,0,1,4.0,66.01,14.0,83.96071428571429,67.0,78.2179104477612,1.0,0.0,18.0,0.05555555555555555,55.0,0.01818181818181818
25069,2023-12-29 03:39:13,38,225,2.22,2432353,28,0,0,0,1,3.0,12.863333333333335,27.0,17.084444444444443,100.0,17.449,1.0,0.0,17.0,0.0,62.0,0.0
25070,2023-12-29 03:39:41,83,201,67.55,2432381,28,0,0,0,1,6.0,52.85833333333333,26.0,76.41153846153846,91.0,82.11934065934065,6.0,0.0,21.0,0.047619047619047616,57.0,0.017543859649122806
25071,2023-12-29 03:44:41,0,144,3.09,2432681,28,0,0,0,1,3.0,19.44,13.0,86.64769230769231,58.0,96.78620689655172,3.0,0.0,19.0,0.05263157894736842,54.0,0.018518518518518517
25072,2023-12-29 03:48:48,237,458,9.42,2432928,28,0,0,0,1,5.0,22.344,35.0,24.025714285714287,116.0,26.802413793103447,10.0,0.0,42.0,0.0,88.0,0.011363636363636364
25073,2023-12-29 03:48:52,498,25,28.07,2432932,28,0,0,0,1,8.0,34.36375,21.0,37.44238095238096,84.0,43.710119047619045,3.0,0.0,23.0,0.0,88.0,0.0
25074,2023-12-29 03:54:12,214,157,23.29,2433252,28,0,0,0,1,3.0,17.776666666666667,11.0,15.877272727272727,43.0,17.22186046511628,1.0,0.0,16.0,0.0,51.0,0.0
25075,2023-12-29 03:54:15,314,214,5.82,2433255,28,0,0,0,1,1.0,5.82,16.0,83.07374999999999,96.0,78.24625,1.0,0.0,11.0,0.0,32.0,0.0
25076,2023-12-29 03:55:32,2,447,66.66,2433332,28,0,0,0,1,5.0,79.614,18.0,71.81444444444445,55.0,80.72727272727273,2.0,0.0,18.0,0.0,54.0,0.0
25077,2023-12-29 04:02:15,210,440,26.38,2433735,28,0,0,0,1,3.0,14.679999999999998,23.0,15.574782608695653,75.0,16.193733333333334,1.0,0.0,29.0,0.0,109.0,0.0
25078,2023-12-29 04:04:49,178,292,15.64,2433889,28,0,0,0,1,2.0,20.314999999999998,9.0,16.834444444444443,26.0,19.79,0.0,0.0,0.0,0.0,3.0,0.0
25079,2023-12-29 04:07:39,70,397,61.29,2434059,28,0,0,0,1,1.0,61.29,4.0,78.5275,4.0,78.5275,1.0,0.0,8.0,0.0,19.0,0.0
25080,2023-12-29 04:11:27,233,408,48.94,2434287,28,0,0,0,1,1.0,48.94,22.0,43.31,78.0,47.13884615384615,3.0,0.0,13.0,0.0,48.0,0.0
25081,2023-12-29 04:17:40,130,324,7.28,2434660,28,0,0,0,1,3.0,8.086666666666668,12.0,6.259166666666668,64.0,14.25578125,5.0,0.0,26.0,0.0,96.0,0.020833333333333332
25082,2023-12-29 04:22:50,370,466,7.58,2434970,28,0,0,0,1,7.0,10.081428571428571,27.0,12.27925925925926,106.0,20.68122641509434,5.0,0.4,38.0,0.3157894736842105,117.0,0.19658119658119658
25083,2023-12-29 04:26:39,394,315,73.65,2435199,28,0,0,0,1,7.0,55.18428571428571,27.0,63.608518518518515,87.0,65.75655172413792,1.0,0.0,11.0,0.0,27.0,0.0
25084,2023-12-29 04:30:28,288,203,26.3,2435428,28,0,0,0,1,4.0,51.64250000000002,29.0,85.25413793103449,110.0,84.1170909090909,3.0,0.0,18.0,0.0,51.0,0.0
25085,2023-12-29 04:31:07,230,33,10.0,2435467,28,0,0,0,1,3.0,44.78666666666667,25.0,44.7812,99.0,49.6330303030303,2.0,0.0,9.0,0.0,29.0,0.0
25086,2023-12-29 04:35:09,498,201,32.43,2435709,28,0,0,0,1,9.0,34.14888888888889,22.0,37.21454545454546,85.0,43.57741176470588,5.0,0.0,21.0,0.047619047619047616,57.0,0.017543859649122806
25087,2023-12-29 04:38:56,234,388,53.31,2435936,28,0,0,0,1,5.0,42.599999999999994,24.0,35.438750000000006,92.0,36.745217391304344,2.0,0.0,12.0,0.0,39.0,0.0
25088,2023-12-29 04:40:45,6,468,1.21,2436045,28,0,0,0,1,5.0,14.49,31.0,19.24225806451613,101.0,19.634257425742575,2.0,0.0,13.0,0.0,33.0,0.0
25089,2023-12-29 04:45:10,178,442,30.43,2436310,28,0,0,0,1,3.0,23.686666666666667,10.0,18.194,27.0,20.184074074074076,2.0,0.0,10.0,0.0,26.0,0.0
25090,2023-12-29 04:45:21,449,340,122.13,2436321,28,0,0,0,1,2.0,126.89500000000001,14.0,95.85214285714287,40.0,93.2545,3.0,0.0,21.0,0.0,55.0,0.0
25091,2023-12-29 04:51:49,234,408,33.98,2436709,28,0,0,0,1,6.0,41.16333333333333,25.0,35.3804,93.0,36.715483870967745,3.0,0.0,13.0,0.0,48.0,0.0
25092,2023-12-29 04:55:11,444,395,13.99,2436911,28,0,0,0,1,5.0,10.042,24.0,11.480833333333331,97.0,13.268453608247423,2.0,0.0,22.0,0.0,64.0,0.015625
25093,2023-12-29 04:57:41,249,245,20.79,2437061,28,0,0,0,1,7.0,23.215714285714284,23.0,24.889565217391304,78.0,26.286923076923078,3.0,0.0,14.0,0.0,45.0,0.0
25094,2023-12-29 04:58:26,360,322,62.84,2437106,28,0,0,0,1,7.0,39.95142857142857,25.0,41.996,86.0,44.70418604651163,4.0,0.0,21.0,0.047619047619047616,59.0,0.01694915254237288
25095,2023-12-29 05:01:18,234,24,24.13,2437278,28,0,0,0,1,7.0,38.73,26.0,34.94769230769231,94.0,36.581595744680854,3.0,0.0,12.0,0.0,45.0,0.0
25096,2023-12-29 05:03:21,284,266,51.49,2437401,28,0,0,0,1,3.0,44.02666666666667,21.0,39.18380952380952,73.0,40.83794520547945,5.0,0.0,28.0,0.0,60.0,0.0
25097,2023-12-29 05:06:35,158,115,136.62,2437595,28,0,0,0,1,6.0,112.97833333333331,38.0,84.2478947368421,119.0,83.20159663865546,4.0,0.0,25.0,0.0,102.0,0.0
25098,2023-12-29 05:07:15,122,34,60.38,2437635,28,0,0,0,1,3.0,48.166666666666664,15.0,36.45933333333333,53.0,32.07245283018868,0.0,0.0,4.0,0.0,21.0,0.0
25099,2023-12-29 05:07:27,295,58,62.51,2437647,28,0,0,0,1,2.0,55.379999999999995,16.0,177.02125,47.0,112.01936170212765,2.0,0.0,31.0,0.0,110.0,0.0
25100,2023-12-29 05:10:17,339,187,104.03,2437817,28,0,0,0,1,6.0,87.68666666666667,18.0,75.445,64.0,71.7946875,6.0,0.0,32.0,0.0,94.0,0.0
25101,2023-12-29 05:11:54,465,218,36.11,2437914,28,0,0,0,1,6.0,41.685,18.0,45.35055555555555,54.0,46.907037037037036,3.0,0.3333333333333333,39.0,0.02564102564102564,142.0,0.007042253521126761
25102,2023-12-29 05:12:56,365,222,8.88,2437976,28,0,0,0,1,5.0,39.065999999999995,28.0,46.247142857142855,96.0,50.396770833333335,2.0,0.0,30.0,0.0,84.0,0.0
25103,2023-12-29 05:13:13,264,304,53.82,2437993,28,1,2,0,1,1.0,53.82,13.0,78.53307692307692,59.0,78.35932203389831,5.0,1.0,21.0,1.0,59.0,0.9830508474576272
25104,2023-12-29 05:14:25,388,357,8.85,2438065,28,0,0,0,1,3.0,11.066666666666668,25.0,14.9916,106.0,18.077830188679247,2.0,0.0,14.0,0.0,51.0,0.0
25105,2023-12-29 05:16:19,46,101,49.48,2438179,28,0,0,0,1,1.0,49.48,11.0,67.74181818181818,56.0,58.892857142857146,4.0,0.0,9.0,0.0,22.0,0.0
25106,2023-12-29 05:18:46,458,120,30.2,2438326,28,0,0,0,1,2.0,43.725,14.0,72.79928571428572,47.0,71.86425531914894,1.0,0.0,15.0,0.0,54.0,0.0
25107,2023-12-29 05:23:15,100,402,30.91,2438595,28,0,0,0,1,1.0,30.91,24.0,16.58458333333333,94.0,14.410851063829787,1.0,0.0,12.0,0.0,48.0,0.0
25108,2023-12-29 05:23:22,476,29,108.75,2438602,28,0,0,0,1,1.0,108.75,14.0,97.3092857142857,63.0,92.7511111111111,3.0,0.0,23.0,0.0,64.0,0.0
25109,2023-12-29 05:23:36,455,293,20.96,2438616,28,0,0,0,1,5.0,28.746,23.0,21.594782608695652,77.0,19.22012987012987,3.0,0.0,14.0,0.0,37.0,0.0
25110,2023-12-29 05:27:48,118,197,98.06,2438868,28,0,0,0,1,3.0,113.54,17.0,94.1970588235294,83.0,106.80337349397591,2.0,0.0,15.0,0.0,70.0,0.0
25111,2023-12-29 05:32:09,406,58,12.06,2439129,28,0,0,0,1,4.0,62.932500000000005,24.0,100.64291666666668,75.0,101.49653333333333,2.0,0.0,31.0,0.0,110.0,0.0
25112,2023-12-29 05:37:41,270,214,20.2,2439461,28,0,0,0,1,7.0,12.69142857142857,35.0,17.290285714285712,101.0,16.883663366336634,1.0,0.0,11.0,0.0,32.0,0.0
25113,2023-12-29 05:40:04,233,381,3.77,2439604,28,0,0,0,1,2.0,26.355,22.0,40.776818181818186,79.0,46.58987341772152,3.0,0.0,13.0,0.0,46.0,0.0
25114,2023-12-29 05:40:52,402,81,107.89,2439652,28,0,0,0,1,3.0,74.23,7.0,53.28142857142858,39.0,66.87153846153846,5.0,0.0,30.0,0.0,72.0,0.0
25115,2023-12-29 05:42:56,208,173,137.8,2439776,28,0,0,0,1,2.0,117.04,15.0,76.76666666666667,50.0,81.54939999999999,1.0,0.0,6.0,0.0,26.0,0.0
25116,2023-12-29 05:43:01,297,248,53.88,2439781,28,0,0,0,1,5.0,70.762,25.0,82.52,94.0,82.28510638297873,3.0,0.0,19.0,0.0,65.0,0.0
25117,2023-12-29 05:43:08,129,110,58.77,2439788,28,0,0,0,1,1.0,58.77,25.0,72.04440000000001,103.0,105.15844660194175,2.0,0.0,34.0,0.0,90.0,0.044444444444444446
25118,2023-12-29 05:47:51,278,37,75.23,2440071,28,1,2,0,1,2.0,63.325,8.0,59.36,38.0,57.828947368421055,8.0,0.0,44.0,0.0,108.0,0.0
25119,2023-12-29 05:48:48,412,317,45.3,2440128,28,0,0,0,1,2.0,41.41,8.0,27.39625,20.0,28.656,1.0,0.0,3.0,0.0,15.0,0.0
25120,2023-12-29 05:53:01,68,391,52.31,2440381,28,0,0,0,1,4.0,25.15,23.0,32.283478260869565,100.0,29.5693,2.0,0.0,22.0,0.0,60.0,0.0
25121,2023-12-29 05:54:19,267,35,6.59,2440459,28,0,0,0,1,5.0,5.0280000000000005,25.0,5.316800000000001,118.0,4.974830508474576,8.0,0.0,58.0,0.0,180.0,0.0
25122,2023-12-29 05:55:37,192,20,69.1,2440537,28,0,0,0,1,4.0,72.365,16.0,66.785625,37.0,72.4854054054054,0.0,0.0,14.0,0.0,33.0,0.0
25123,2023-12-29 05:56:00,397,327,105.02,2440560,28,0,0,0,1,7.0,83.8,27.0,87.48074074074074,93.0,83.18860215053763,3.0,0.0,17.0,0.0,50.0,0.0
25124,2023-12-29 05:56:52,430,10,7.84,2440612,28,0,0,0,1,3.0,12.156666666666666,10.0,14.190000000000001,30.0,14.758333333333333,1.0,0.0,16.0,0.0,44.0,0.0
25125,2023-12-29 05:57:22,128,39,56.01,2440642,28,0,0,0,1,3.0,72.35666666666667,16.0,68.69000000000001,89.0,66.82483146067416,0.0,0.0,8.0,0.0,17.0,0.0
25126,2023-12-29 05:58:56,58,74,12.68,2440736,28,0,0,0,1,2.0,8.325,18.0,25.517222222222223,54.0,25.67814814814815,2.0,0.0,7.0,0.0,27.0,0.0
25127,2023-12-29 06:04:41,29,48,102.58,2441081,28,0,0,0,1,6.0,92.82833333333333,20.0,82.37899999999999,76.0,90.4953947368421,1.0,0.0,9.0,0.0,32.0,0.0
25128,2023-12-29 06:06:18,339,30,32.2,2441178,28,0,0,0,1,7.0,79.75999999999999,19.0,73.16894736842106,65.0,71.18553846153847,1.0,0.0,11.0,0.0,33.0,0.0
25129,2023-12-29 06:08:00,256,150,66.04,2441280,28,0,0,0,1,3.0,56.98,6.0,56.848333333333336,17.0,51.83,3.0,0.0,11.0,0.0,48.0,0.0
25130,2023-12-29 06:08:20,228,370,66.35,2441300,28,1,2,0,1,3.0,58.88666666666666,20.0,89.771,68.0,81.47,1.0,1.0,12.0,1.0,30.0,0.6333333333333333
25131,2023-12-29 06:08:46,245,248,61.32,2441326,28,0,0,0,1,2.0,51.8,18.0,71.0461111111111,57.0,71.69385964912281,3.0,0.0,19.0,0.0,65.0,0.0
25132,2023-12-29 06:08:58,35,38,41.52,2441338,28,0,0,0,1,2.0,65.885,22.0,51.17409090909091,97.0,49.12824742268042,4.0,0.0,17.0,0.0,54.0,0.0
25133,2023-12-29 06:10:39,361,24,66.26,2441439,28,0,0,0,1,4.0,59.125,23.0,71.75695652173913,75.0,86.90413333333333,2.0,0.0,12.0,0.0,45.0,0.0
25134,2023-12-29 06:12:28,140,359,93.1,2441548,28,0,0,0,1,4.0,73.735,24.0,99.45708333333334,94.0,105.22255319148937,4.0,0.0,20.0,0.0,58.0,0.0
25135,2023-12-29 06:12:45,83,201,100.87,2441565,28,0,0,0,1,7.0,59.71714285714285,27.0,77.3174074074074,92.0,82.32315217391304,5.0,0.0,20.0,0.05,57.0,0.017543859649122806
25136,2023-12-29 06:13:59,483,247,25.71,2441639,28,1,2,0,1,3.0,25.576666666666664,26.0,18.12115384615385,94.0,18.721808510638297,5.0,1.0,30.0,1.0,94.0,0.4787234042553192
25137,2023-12-29 06:16:05,67,83,104.34,2441765,28,0,0,0,1,3.0,121.23000000000002,15.0,116.99199999999999,77.0,103.52727272727273,1.0,0.0,12.0,0.0,52.0,0.0
25138,2023-12-29 06:16:17,247,77,4.95,2441777,28,0,0,0,1,4.0,7.1225000000000005,6.0,14.931666666666667,25.0,9.15,0.0,0.0,5.0,0.0,23.0,0.0
25139,2023-12-29 06:18:57,493,375,6.44,2441937,28,0,0,0,1,4.0,6.187500000000001,19.0,5.837368421052632,62.0,5.264838709677419,4.0,0.0,23.0,0.17391304347826086,64.0,0.0625
25140,2023-12-29 06:19:58,343,218,26.2,2441998,28,0,0,0,1,1.0,26.2,20.0,45.283,83.0,28.03819277108434,3.0,0.3333333333333333,38.0,0.02631578947368421,142.0,0.007042253521126761
25141,2023-12-29 06:21:01,356,473,132.19,2442061,28,0,0,0,1,2.0,99.18500000000003,19.0,61.14526315789474,104.0,73.94653846153845,2.0,0.0,17.0,0.0,46.0,0.0
25142,2023-12-29 06:21:19,55,113,55.04,2442079,28,0,0,0,1,2.0,68.365,21.0,32.81190476190476,87.0,30.67609195402299,1.0,0.0,24.0,0.0,62.0,0.0
25143,2023-12-29 06:21:25,341,145,165.76,2442085,28,0,0,0,1,3.0,125.28333333333335,8.0,114.54625,37.0,107.59486486486487,1.0,0.0,3.0,0.0,10.0,0.0
25144,2023-12-29 06:23:09,195,298,88.53,2442189,28,0,0,0,1,3.0,99.05666666666667,19.0,87.28736842105263,75.0,90.84093333333333,1.0,0.0,18.0,0.05555555555555555,55.0,0.01818181818181818
25145,2023-12-29 06:23:15,422,384,111.29,2442195,28,0,0,0,1,1.0,111.29,3.0,166.85666666666665,17.0,130.00882352941176,1.0,0.0,4.0,0.0,10.0,0.0
25146,2023-12-29 06:23:21,83,201,57.79,2442201,28,0,0,0,1,8.0,59.47625,28.0,76.62,93.0,82.05935483870968,5.0,0.0,20.0,0.05,57.0,0.017543859649122806
25147,2023-12-29 06:23:22,74,320,170.21,2442202,28,0,0,0,1,5.0,119.756,34.0,96.62823529411764,113.0,99.82327433628319,4.0,0.0,45.0,0.0,135.0,0.0
25148,2023-12-29 06:26:31,41,79,5.61,2442391,28,0,0,0,1,1.0,5.61,5.0,4.394,32.0,4.621875,5.0,0.0,19.0,0.0,44.0,0.0
25149,2023-12-29 06:27:44,32,141,28.85,2442464,28,0,0,0,1,1.0,28.85,7.0,65.12857142857143,44.0,68.75568181818181,2.0,0.0,12.0,0.0,46.0,0.0
25150,2023-12-29 06:30:39,485,433,33.14,2442639,28,0,0,0,1,3.0,24.703333333333333,20.0,17.988000000000003,90.0,20.707222222222224,2.0,0.0,14.0,0.0,38.0,0.0
25151,2023-12-29 06:32:28,108,489,92.27,2442748,28,0,0,0,1,4.0,70.7775,14.0,55.659285714285716,54.0,59.330925925925925,7.0,0.0,36.0,0.0,110.0,0.0
25152,2023-12-29 06:34:16,217,62,117.17,2442856,28,0,0,0,1,1.0,117.17,4.0,114.73500000000001,19.0,102.99157894736841,2.0,0.0,7.0,0.0,23.0,0.0
25153,2023-12-29 06:35:03,403,134,80.19,2442903,28,0,0,0,1,6.0,80.06833333333334,25.0,69.6208,106.0,64.54735849056604,2.0,0.0,30.0,0.0,78.0,0.0
25154,2023-12-29 06:38:48,256,171,65.23,2443128,28,0,0,0,1,4.0,59.042500000000004,7.0,58.04571428571428,18.0,52.574444444444445,0.0,0.0,2.0,0.0,4.0,0.0
25155,2023-12-29 06:39:05,173,452,48.91,2443145,28,0,0,0,1,3.0,77.83999999999999,9.0,59.72222222222222,38.0,52.02578947368421,7.0,0.0,43.0,0.0,92.0,0.0
25156,2023-12-29 06:45:36,384,481,148.91,2443536,28,0,0,0,1,2.0,136.505,8.0,97.605,37.0,87.49567567567568,1.0,1.0,22.0,0.045454545454545456,54.0,0.018518518518518517
25157,2023-12-29 06:46:22,354,161,26.88,2443582,28,0,0,0,1,3.0,25.446666666666662,17.0,25.80470588235294,73.0,25.230684931506847,6.0,0.0,23.0,0.0,50.0,0.0
25158,2023-12-29 06:47:40,156,376,47.73,2443660,28,0,0,0,1,5.0,76.996,29.0,69.6648275862069,86.0,77.76279069767442,5.0,0.0,19.0,0.0,53.0,0.0
25159,2023-12-29 06:50:26,449,383,96.46,2443826,28,0,0,0,1,3.0,116.75,15.0,95.89266666666667,41.0,93.33268292682926,0.0,0.0,1.0,0.0,16.0,0.0
25160,2023-12-29 06:52:30,32,141,3.27,2443950,28,0,0,0,1,2.0,16.060000000000002,8.0,57.39625,45.0,67.30044444444444,2.0,0.0,12.0,0.0,46.0,0.0
25161,2023-12-29 06:53:07,107,495,56.02,2443987,28,0,0,0,1,2.0,41.36,22.0,32.628181818181815,80.0,29.700499999999998,1.0,0.0,4.0,0.0,20.0,0.0
25162,2023-12-29 06:55:56,255,93,34.63,2444156,28,0,0,0,1,2.0,57.68000000000002,32.0,68.654375,116.0,66.89965517241379,2.0,0.0,16.0,0.0,46.0,0.0
25163,2023-12-29 06:57:34,303,363,18.63,2444254,28,0,0,0,1,3.0,28.959999999999997,9.0,45.59555555555555,52.0,60.43615384615384,7.0,0.0,43.0,0.0,137.0,0.0
25164,2023-12-29 06:57:50,301,444,112.12,2444270,28,0,0,0,1,6.0,63.66833333333333,21.0,52.530476190476186,87.0,54.43666666666667,0.0,0.0,3.0,0.0,12.0,0.0
25165,2023-12-29 06:58:48,376,56,105.41,2444328,28,0,0,0,1,4.0,102.1575,17.0,90.3564705882353,72.0,83.86444444444444,8.0,0.0,53.0,0.0,147.0,0.0
25166,2023-12-29 06:58:58,139,138,91.98,2444338,28,0,0,0,1,3.0,82.36666666666666,27.0,72.34629629629629,98.0,70.58469387755102,1.0,0.0,18.0,0.0,72.0,0.0
25167,2023-12-29 06:59:13,244,234,27.77,2444353,28,0,0,0,1,4.0,27.095,16.0,30.3025,56.0,32.24803571428571,3.0,0.0,16.0,0.0,40.0,0.025
25168,2023-12-29 07:04:08,100,402,18.57,2444648,28,0,0,0,0,2.0,24.740000000000002,24.0,16.828333333333333,95.0,14.45463157894737,1.0,0.0,12.0,0.0,48.0,0.0
25169,2023-12-29 07:04:24,188,16,21.22,2444664,28,0,0,0,0,3.0,33.93,19.0,34.15684210526316,83.0,33.34192771084337,5.0,0.0,19.0,0.0,68.0,0.0
25170,2023-12-29 07:04:50,250,74,24.59,2444690,28,0,0,0,0,2.0,18.085,18.0,53.16833333333333,80.0,52.225,2.0,0.0,7.0,0.0,27.0,0.0
25171,2023-12-29 07:05:19,186,437,28.24,2444719,28,0,0,0,0,2.0,38.295,30.0,89.902,98.0,87.80551020408164,1.0,0.0,20.0,0.0,86.0,0.0
25172,2023-12-29 07:06:28,38,78,23.63,2444788,28,0,0,0,0,4.0,15.555,28.0,17.318214285714284,101.0,17.51019801980198,2.0,0.0,9.0,0.0,34.0,0.0
25173,2023-12-29 07:06:45,259,203,32.37,2444805,28,0,0,0,0,3.0,27.25333333333333,16.0,19.01,65.0,19.271538461538462,3.0,0.0,18.0,0.0,51.0,0.0
25174,2023-12-29 07:07:24,147,320,118.41,2444844,28,0,0,0,0,3.0,89.20666666666666,13.0,75.66538461538462,80.0,77.54612499999999,5.0,0.0,46.0,0.0,136.0,0.0
25175,2023-12-29 07:08:06,273,58,15.04,2444886,28,0,0,0,0,4.0,16.16,17.0,15.367647058823529,77.0,14.37051948051948,3.0,0.0,32.0,0.0,111.0,0.0
25176,2023-12-29 07:08:13,62,157,13.28,2444893,28,0,0,0,0,3.0,17.783333333333335,15.0,33.69666666666667,98.0,40.52918367346939,1.0,0.0,16.0,0.0,51.0,0.0
25177,2023-12-29 07:09:28,206,450,45.13,2444968,28,0,0,0,0,4.0,27.965,22.0,28.562727272727276,94.0,25.965106382978725,5.0,0.0,21.0,0.047619047619047616,67.0,0.014925373134328358
25178,2023-12-29 07:10:52,369,258,121.9,2445052,28,0,0,0,0,2.0,75.76,20.0,123.86800000000001,104.0,121.82076923076923,0.0,0.0,8.0,0.5,19.0,0.21052631578947367
25179,2023-12-29 07:11:04,363,12,25.51,2445064,28,1,2,0,0,3.0,22.666666666666668,12.0,31.454166666666666,66.0,32.02560606060606,0.0,0.0,5.0,0.4,17.0,0.11764705882352941
25180,2023-12-29 07:15:21,178,292,25.27,2445321,28,0,0,0,0,4.0,24.0825,11.0,18.837272727272726,28.0,20.365714285714287,0.0,0.0,0.0,0.0,3.0,0.0
25181,2023-12-29 07:19:24,277,215,13.79,2445564,28,0,0,0,0,2.0,21.010000000000005,17.0,25.91941176470588,55.0,24.84490909090909,1.0,0.0,5.0,0.0,21.0,0.0
25182,2023-12-29 07:20:47,342,122,22.83,2445647,28,0,0,0,0,1.0,22.83,15.0,58.358666666666664,70.0,56.00157142857143,2.0,0.0,14.0,0.0,34.0,0.0
25183,2023-12-29 07:21:18,220,17,91.75,2445678,28,0,0,0,0,5.0,63.334,19.0,71.27263157894737,88.0,67.31329545454545,3.0,0.0,37.0,0.0,89.0,0.0
